UUID,Transmitting.time,Collecting.time,Longitude,Latitude,Altitude,Altitude..Ellipsoid.,Speed,NED.Speed,Course,Satellite.used,Positioning.mode,HorAccuracy,VerAccuracy,GPS.time.consumption,Data.Source,HDOP,VDOP
efeb37b5945d,2022-03-29T10:56:35.935Z,2022-03-29T08:18:02Z,98.4540096,36.8828768,2951.8,2905.05,0.2,NA,41.3,12,2,0,0,8,[2],0.81,0.68
efeb37b5945d,2022-04-02T08:51:39.281Z,2022-04-02T08:44:04Z,98.4508544,36.8814304,2949.45,2902.7,0.1,NA,328.7,12,2,0,0,11,[2],0.81,0.71
efeb37b5945d,2022-03-28T07:56:33.35Z,2022-03-28T01:56:10Z,98.4516992,36.8615776,2902.02,2855.32,0.1,NA,273.6,12,2,0,0,14,[1],0.85,0.75
efeb37b5945d,2022-04-02T05:57:07.892Z,2022-04-02T03:56:10Z,98.4504576,36.8813856,2921.87,2875.12,0,NA,121.2,12,2,0,0,14,[1],0.77,0.76
efeb37b5945d,2022-03-29T05:56:30.277Z,2022-03-29T03:56:10Z,98.4532032,36.8821728,2881.35,2834.6,0,NA,13.2,12,2,0,0,15,[1],0.75,0.79
efeb37b5945d,2022-04-02T05:57:07.893Z,2022-04-02T04:56:10Z,98.4505088,36.881728,2901.18,2854.43,0.1,NA,40.9,12,2,0,0,15,[1],0.74,0.75
efeb37b5945d,2022-02-25T15:56:28.948Z,2022-02-25T08:56:10Z,99.9294656,26.503824,2214.19,2179.63,0.4,NA,151,12,2,0,0,16,[1],1.02,0.85
efeb37b5945d,2022-03-28T23:56:24.072Z,2022-03-28T18:56:10Z,98.4503488,36.8808864,2957.49,2910.74,0.1,NA,273.8,12,2,0,0,16,[1],0.77,0.81
efeb37b5945d,2022-04-02T08:51:39.28Z,2022-04-02T08:42:10Z,98.4513344,36.8816224,2936.65,2889.9,0.6,NA,323.1,12,2,0,0,17,[2],0.8,0.71
efeb37b5945d,2022-02-26T23:56:41.356Z,2022-02-26T19:56:31Z,99.9215168,26.5194112,2199.37,2164.81,0,NA,0,12,2,0,0,35,[1],0.82,0.74
efeb37b5945d,2022-03-02T07:57:10.729Z,2022-03-02T07:56:37Z,99.9285248,26.507328,2189.93,2155.37,0,NA,226.2,12,2,0,0,43,[1],0.8,0.76
efeb37b5945d,2022-03-17T07:57:04.804Z,2022-03-17T07:56:25Z,99.6814912,36.3425024,3033.7,2988.53,0.3,NA,145,12,2,0,0,45,[1],0.81,0.77
efeb37b5945d,2022-03-29T05:56:30.278Z,2022-03-29T04:35:58Z,98.4526464,36.8836064,2915.76,2869,0.1,NA,43.8,13,2,0,0,3,[2],0.75,0.75
efeb37b5945d,2022-03-29T05:56:37.799Z,2022-03-29T05:37:58Z,98.4543552,36.8824288,2783.59,2736.84,0.1,NA,0,13,2,0,0,3,[2],0.85,0.82
efeb37b5945d,2022-03-29T05:56:37.8Z,2022-03-29T05:39:58Z,98.4532992,36.882432,2972.83,2926.08,0.2,NA,0,13,2,0,0,3,[2],0.87,1.3
efeb37b5945d,2022-03-29T07:51:31.598Z,2022-03-29T07:29:57Z,98.4539264,36.8825888,2941.1,2894.35,0.5,NA,165.6,13,2,0,0,3,[2],0.8,0.73
efeb37b5945d,2022-03-29T07:51:33.768Z,2022-03-29T07:41:57Z,98.4533248,36.8827904,2962.52,2915.77,0,NA,0,13,2,0,0,3,[2],0.87,0.69
efeb37b5945d,2022-04-02T15:56:37.688Z,2022-04-02T11:35:55Z,98.451968,36.8861536,3000.02,2953.26,0.2,NA,154.4,13,2,0,0,3,[2],0.79,0.84
efeb37b5945d,2022-03-29T05:56:37.803Z,2022-03-29T05:51:58Z,98.452704,36.8818336,3060.04,3013.29,0.1,NA,0,13,2,0,0,4,[2],0.85,1.14
efeb37b5945d,2022-03-29T06:51:35.143Z,2022-03-29T06:15:58Z,98.4536576,36.8825504,2950.91,2904.16,0.2,NA,26.6,13,2,0,0,4,[2],0.84,0.75
efeb37b5945d,2022-02-25T07:56:43.201Z,2022-02-25T07:56:10Z,99.9300032,26.5033184,2187.84,2153.27,0,NA,131.5,13,2,0,0,15,[1],0.79,0.75
efeb37b5945d,2022-03-29T07:51:31.596Z,2022-03-29T07:28:10Z,98.4535296,36.882512,2941.38,2894.63,0.1,NA,228.1,13,2,0,0,15,[2],0.81,0.74
efeb37b5945d,2022-03-12T23:57:24.011Z,2022-03-12T21:56:10Z,99.6817792,36.3426816,3028.96,2983.8,0,NA,12.5,13,2,0,0,17,[1],0.83,0.78
efeb37b5945d,2022-04-01T23:56:26.187Z,2022-04-01T19:56:10Z,98.4514496,36.8842272,2920.36,2873.6,0.1,NA,0,13,2,0,0,17,[1],0.8,0.73
efeb37b5945d,2022-03-30T07:56:41.728Z,2022-03-30T00:56:10Z,98.4489088,36.873344,2938.83,2892.1,0.5,NA,258.5,13,2,0,0,18,[1],0.75,0.72
efeb37b5945d,2022-03-30T07:56:41.729Z,2022-03-30T01:56:10Z,98.436,36.8718208,2925.71,2878.97,0.2,NA,198.8,13,2,0,0,18,[1],0.64,0.7
efeb37b5945d,2022-02-27T07:57:06.761Z,2022-02-27T03:56:25Z,99.9296192,26.5035088,2180.74,2146.17,0,NA,0,13,2,0,0,33,[1],0.76,0.8
efeb37b5945d,2022-03-26T07:56:37.99Z,2022-03-26T00:56:30Z,98.442144,36.8860832,2962.3,2915.54,0.8,NA,74.6,13,2,0,0,36,[1],0.77,0.7
efeb37b5945d,2022-04-02T05:57:07.89Z,2022-04-02T01:56:31Z,98.4502784,36.8816832,2955.53,2908.78,0,NA,140.6,13,2,0,0,36,[1],0.69,0.71
efeb37b5945d,2022-02-26T15:56:38.874Z,2022-02-26T09:56:31Z,99.9295936,26.503504,2198.12,2163.56,0.1,NA,0,13,2,0,0,37,[1],0.72,0.77
efeb37b5945d,2022-03-27T23:57:24.933Z,2022-03-27T21:56:31Z,98.4555584,36.8771392,2928.36,2881.62,0,NA,313.2,13,2,0,0,39,[1],0.76,0.68
efeb37b5945d,2022-03-30T15:56:31.591Z,2022-03-30T12:56:38Z,98.4512,36.8818176,2927.58,2880.83,0,NA,0,13,2,0,0,45,[1],0.73,0.71
efeb37b5945d,2022-04-02T15:56:34.792Z,2022-04-02T09:55:55Z,98.4506048,36.8822208,2920.17,2873.42,0.1,NA,0,14,2,0,0,2,"[1,2]",0.67,1.05
efeb37b5945d,2022-03-28T15:56:35.453Z,2022-03-28T10:15:55Z,98.4530176,36.882048,2943.1,2896.35,0,NA,0,14,2,0,0,3,[2],0.69,0.73
efeb37b5945d,2022-03-29T05:56:37.797Z,2022-03-29T05:33:58Z,98.4532288,36.882512,2973.99,2927.24,0.6,NA,242.2,14,2,0,0,3,[2],0.8,0.81
efeb37b5945d,2022-04-02T15:56:37.686Z,2022-04-02T11:15:55Z,98.452096,36.8846176,3068.06,3021.3,0.6,NA,353.8,14,2,0,0,3,[2],0.74,0.81
efeb37b5945d,2022-03-29T23:56:58.291Z,2022-03-29T19:56:10Z,98.4263744,36.8761408,2753.37,2706.61,0.4,NA,332,14,2,0,0,14,[1],0.67,0.79
efeb37b5945d,2022-02-26T23:56:41.359Z,2022-02-26T22:56:10Z,99.9216704,26.5193888,2175.3,2140.74,0,NA,0,14,2,0,0,15,[1],0.72,0.77
efeb37b5945d,2022-03-27T07:56:26.627Z,2022-03-27T04:56:10Z,98.452736,36.88448,2878.01,2831.26,0.1,NA,0,14,2,0,0,15,[1],0.67,0.76
efeb37b5945d,2022-03-29T05:56:37.795Z,2022-03-29T05:28:10Z,98.4535296,36.8825408,2940.7,2893.95,0.2,NA,342.2,14,2,0,0,15,[2],0.77,0.79
efeb37b5945d,2022-03-28T15:56:35.452Z,2022-03-28T10:06:31Z,98.4528256,36.8823008,2935.24,2888.49,0,NA,265.5,14,2,0,0,39,[2],0.69,0.72
efeb37b5945d,2022-03-29T05:56:37.798Z,2022-03-29T05:35:57Z,98.453376,36.8824704,2963.93,2917.18,0.6,NA,72.2,15,2,0,0,2,[2],0.74,0.76
efeb37b5945d,2022-04-02T15:56:34.799Z,2022-04-02T11:05:55Z,98.4516928,36.8848768,2964.33,2917.57,0.6,NA,4.1,15,2,0,0,3,[2],0.68,0.76
efeb37b5945d,2022-02-26T23:56:41.361Z,2022-02-26T23:56:10Z,99.9286336,26.507248,2185.06,2150.5,0,NA,187.6,15,2,0,0,16,[1],0.69,0.69
efeb37b5945d,2022-04-01T23:56:26.184Z,2022-04-01T16:56:10Z,98.4516096,36.8842848,2961.15,2914.39,0,NA,141.2,15,2,0,0,17,[1],0.7,0.69
efeb37b5945d,2022-04-01T23:56:26.186Z,2022-04-01T18:56:10Z,98.4514688,36.8842656,2943.47,2896.71,0,NA,195.2,15,2,0,0,17,[1],0.67,0.7
efeb37b5945d,2022-04-02T15:56:34.798Z,2022-04-02T10:56:10Z,98.4521088,36.8849056,3006.78,2960.03,0.1,NA,2.3,15,2,0,0,17,"[1,2]",0.66,0.74
efeb37b5945d,2022-04-02T15:56:34.791Z,2022-04-02T09:49:10Z,98.4503936,36.8823392,2920.13,2873.38,0,NA,162.5,16,2,0,0,17,[4],0.65,0.67
efeb37b5945d,2022-04-02T15:56:34.795Z,2022-04-02T10:25:56Z,98.4515392,36.88456,2940.19,2893.43,0.1,NA,257.1,17,2,0,0,3,[2],0.6,0.69
